,STATION,DATE,SOURCE,LATITUDE,LONGITUDE,ELEVATION,NAME,REPORT_TYPE,CALL_SIGN,QUALITY_CONTROL,WND,CIG,VIS,TMP,DEW,SLP,AT1,AT2,AT3,AU1,AW1,GA1,GA2,GA3,GD1,GD2,GD3,GE1,GF1,MA1,MW1,OC1,REM,EQD
50,72066900247,2022-01-01T16:40:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"220,5,N,0072,5","22000,5,9,N","004828,5,N,5","+0260,5","+0230,5","99999,9",,,,"0,0,00,7,0,1,5","05,1","00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10095,5,09829,5","05,5",,MET07501/01/22 10:40:02 METAR KGUL 011640Z 22014KT 3SM HZ CLR 26/23 A2981 RMK A01,
51,72066900247,2022-01-01T17:00:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"220,5,N,0077,5","22000,5,9,N","004023,5,N,5","+0260,C","+0230,C","99999,9",,,,"0,0,00,1,0,1,5","10,5","00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10091,5,09826,5",,,MET07901/01/22 11:00:02 METAR KGUL 011700Z 22015KT 2 1/2SM BR CLR 26/23 A2980 RMK A01,R01    267TMP046R02    237DPT046
52,72066900247,2022-01-01T17:20:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"220,5,N,0077,5","22000,5,9,N","004023,5,N,5","+0260,5","+0230,5","99999,9",,,,"0,0,00,7,0,1,5","05,1","02,5,+00488,5,99,9",,,"1,99,1,+00488,5,9",,,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,00488,1,99,9,99,9","10091,5,09826,5","05,5",,MET08201/01/22 11:20:02 METAR KGUL 011720Z 22015KT 2 1/2SM HZ FEW016 26/23 A2980 RMK A01,D01      0ADE726
53,72066900247,2022-01-01T17:40:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"220,5,N,0077,5","22000,5,9,N","004023,5,N,5","+0260,5","+0230,5","99999,9",,,,"0,0,00,7,0,1,5","05,1","02,5,+00457,5,99,9",,,"1,99,1,+00457,5,9",,,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,00457,1,99,9,99,9","10088,5,09823,5","05,5",,MET08201/01/22 11:40:02 METAR KGUL 011740Z 22015KT 2 1/2SM HZ FEW015 26/23 A2979 RMK A01,D01      0ADE726
54,72066900247,2022-01-01T18:00:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"220,5,N,0077,5","22000,5,9,N","004023,5,N,5","+0260,C","+0230,C","99999,9",,,,"0,0,00,7,0,1,5","05,1","00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10081,5,09816,5","05,5",,MET07901/01/22 12:00:02 METAR KGUL 011800Z 22015KT 2 1/2SM HZ CLR 26/23 A2977 RMK A01,R01    267TMP046R02    237DPT046
55,72066900247,2022-01-01T18:20:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"220,5,N,0077,5","22000,5,9,N","004023,5,N,5","+0260,5","+0230,5","99999,9",,,,"0,0,00,7,0,1,5","05,1","00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10078,5,09813,5","05,5",,MET07901/01/22 12:20:02 METAR KGUL 011820Z 22015KT 2 1/2SM HZ CLR 26/23 A2976 RMK A01,
56,72066900247,2022-01-01T18:40:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"220,5,N,0072,5","22000,5,9,N","004023,5,N,5","+0260,5","+0230,5","99999,9",,,,"0,0,00,7,0,1,5","05,1","02,5,+00488,5,99,9",,,"1,99,1,+00488,5,9",,,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,00488,1,99,9,99,9","10078,5,09813,5","05,5",,MET08201/01/22 12:40:02 METAR KGUL 011840Z 22014KT 2 1/2SM HZ FEW016 26/23 A2976 RMK A01,D01      0ADE726
57,72066900247,2022-01-01T19:00:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"220,5,N,0082,5","22000,5,9,N","004023,5,N,5","+0260,C","+0230,C","99999,9",,,,"0,0,00,7,0,1,5","05,1","00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10075,5,09809,5","05,5",,MET07901/01/22 13:00:02 METAR KGUL 011900Z 22016KT 2 1/2SM HZ CLR 26/23 A2975 RMK A01,R01    267TMP046R02    237DPT046
58,72066900247,2022-01-01T19:20:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"220,5,N,0082,5","22000,5,9,N","004023,5,N,5","+0260,5","+0230,5","99999,9",,,,"0,0,00,7,0,1,5","05,1","00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10071,5,09806,5","05,5",,MET07901/01/22 13:20:02 METAR KGUL 011920Z 22016KT 2 1/2SM HZ CLR 26/23 A2974 RMK A01,
59,72066900247,2022-01-01T19:40:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"220,5,N,0072,5","22000,5,9,N","004023,5,N,5","+0260,5","+0230,5","99999,9",,,,"0,0,00,7,0,1,5","05,1","00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10071,5,09806,5","05,5",,MET07901/01/22 13:40:02 METAR KGUL 011940Z 22014KT 2 1/2SM HZ CLR 26/23 A2974 RMK A01,
60,72066900247,2022-01-01T20:00:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"220,5,N,0082,5","22000,5,9,N","003219,5,N,5","+0260,C","+0230,C","99999,9",,,,"0,0,00,7,0,1,5","05,1","02,5,+00457,5,99,9",,,"1,99,1,+00457,5,9",,,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,00457,1,99,9,99,9","10064,5,09799,5","05,5",,MET07801/01/22 14:00:02 METAR KGUL 012000Z 22016KT 2SM HZ FEW015 26/23 A2972 RMK A01,R01    267TMP046R02    237DPT046D01      0ADE726
61,72066900247,2022-01-01T20:20:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"230,5,N,0072,5","22000,5,9,N","003219,5,N,5","+0250,5","+0230,5","99999,9",,,,"0,0,00,1,0,1,5","10,5","04,5,+00457,5,99,9","04,5,+00610,5,99,9",,"2,99,1,+00457,5,9","2,99,1,+00610,5,9",,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,00457,1,99,9,99,9","10064,5,09799,5",,,MET08501/01/22 14:20:02 METAR KGUL 012020Z 23014KT 2SM BR SCT015 SCT020 25/23 A2972 RMK A01,D01      0ADE726
62,72066900247,2022-01-01T20:40:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"230,5,N,0072,5","22000,5,9,N","004023,5,N,5","+0250,5","+0230,5","99999,9",,,,"0,0,00,1,0,1,5","10,5","02,5,+00457,5,99,9","02,5,+00579,5,99,9",,"1,99,1,+00457,5,9","1,99,1,+00579,5,9",,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,00457,1,99,9,99,9","10064,5,09799,5",,,MET08901/01/22 14:40:02 METAR KGUL 012040Z 23014KT 2 1/2SM BR FEW015 FEW019 25/23 A2972 RMK A01,D01      0ADE726
63,72066900247,2022-01-01T21:00:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"230,5,N,0077,5","22000,5,9,N","004023,5,N,5","+0260,C","+0230,C","99999,9",,,,"0,0,00,7,0,1,5","05,1","00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10061,5,09796,5","05,5",,MET07901/01/22 15:00:02 METAR KGUL 012100Z 23015KT 2 1/2SM HZ CLR 26/23 A2971 RMK A01,R01    267TMP046R02    237DPT046
64,72066900247,2022-01-01T21:20:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"230,5,N,0077,5","22000,5,9,N","004023,5,N,5","+0250,5","+0230,5","99999,9",,,,"0,0,00,1,0,1,5","10,5","00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10061,5,09796,5",,,MET07901/01/22 15:20:02 METAR KGUL 012120Z 23015KT 2 1/2SM BR CLR 25/23 A2971 RMK A01,
65,72066900247,2022-01-01T21:40:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"230,5,N,0077,5","22000,5,9,N","004023,5,N,5","+0250,5","+0230,5","99999,9",,,,"0,0,00,7,0,1,5","05,1","00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10061,5,09796,5","05,5",,MET07901/01/22 15:40:02 METAR KGUL 012140Z 23015KT 2 1/2SM HZ CLR 25/23 A2971 RMK A01,
66,72066900247,2022-01-01T22:00:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"240,5,N,0067,5","22000,5,9,N","004023,5,N,5","+0250,C","+0230,C","99999,9",,,,"0,0,00,1,0,1,5","10,5","02,5,+00549,5,99,9",,,"1,99,1,+00549,5,9",,,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,00549,1,99,9,99,9","10064,5,09799,5",,,MET08201/01/22 16:00:02 METAR KGUL 012200Z 24013KT 2 1/2SM BR FEW018 25/23 A2972 RMK A01,R01    257TMP046R02    237DPT046D01      0ADE726
67,72066900247,2022-01-01T22:20:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"240,5,N,0062,5","22000,5,9,N","004023,5,N,5","+0250,5","+0230,5","99999,9",,,,"0,0,00,1,0,1,5","10,5","02,5,+00549,5,99,9",,,"1,99,1,+00549,5,9",,,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,00549,1,99,9,99,9","10068,5,09803,5",,,MET08201/01/22 16:20:02 METAR KGUL 012220Z 24012KT 2 1/2SM BR FEW018 25/23 A2973 RMK A01,D01      0ADE726
68,72066900247,2022-01-01T22:40:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"240,5,N,0062,5","22000,5,9,N","004828,5,N,5","+0250,5","+0230,5","99999,9",,,,"0,0,00,1,0,1,5","10,5","02,5,+00549,5,99,9",,,"1,99,1,+00549,5,9",,,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,00549,1,99,9,99,9","10071,5,09806,5",,,MET07801/01/22 16:40:02 METAR KGUL 012240Z 24012KT 3SM BR FEW018 25/23 A2974 RMK A01,D01      0ADE726
69,72066900247,2022-01-01T23:00:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"240,5,N,0062,5","22000,5,9,N","004828,5,N,5","+0250,C","+0230,C","99999,9",,,,"0,0,00,1,0,1,5","10,5","02,5,+00549,5,99,9",,,"1,99,1,+00549,5,9",,,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,00549,1,99,9,99,9","10071,5,09806,5",,,MET07801/01/22 17:00:02 METAR KGUL 012300Z 24012KT 3SM BR FEW018 25/23 A2974 RMK A01,R01    257TMP046R02    237DPT046D01      0ADE726
70,72066900247,2022-01-01T23:20:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"230,5,N,0062,5","22000,5,9,N","004023,5,N,5","+0250,5","+0230,5","99999,9",,,,"0,0,00,1,0,1,5","10,5","02,5,+00884,5,99,9",,,"1,99,1,+00884,5,9",,,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,00884,1,99,9,99,9","10071,5,09806,5",,,MET08201/01/22 17:20:02 METAR KGUL 012320Z 23012KT 2 1/2SM BR FEW029 25/23 A2974 RMK A01,D01      0ADE726
71,72066900247,2022-01-01T23:40:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"240,5,N,0062,5","00853,5,M,N","004828,5,N,5","+0250,5","+0230,5","99999,9",,,,"0,0,00,1,0,1,5","10,5","07,5,+00853,5,99,9",,,"3,99,1,+00853,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00853,1,99,9,99,9","10075,5,09809,5",,,MET07801/01/22 17:40:02 METAR KGUL 012340Z 24012KT 3SM BR BKN028 25/23 A2975 RMK A01,
72,72066900247,2022-01-02T00:00:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"230,5,N,0057,5","00884,5,M,N","006437,5,N,5","+0250,C","+0230,C","99999,9",,,,"0,0,00,1,0,1,5","10,5","08,5,+00884,5,99,9",,,"4,99,1,+00884,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00884,1,99,9,99,9","10075,5,09809,5",,,MET07801/01/22 18:00:01 METAR KGUL 020000Z 23011KT 4SM BR OVC029 25/23 A2975 RMK A01,R01    257TMP046R02    237DPT046
73,72066900247,2022-01-02T00:20:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"240,5,N,0051,5","00884,5,M,N","006437,5,N,5","+0250,5","+0230,5","99999,9",,,,"0,0,00,1,0,1,5","10,5","08,5,+00884,5,99,9",,,"4,99,1,+00884,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00884,1,99,9,99,9","10078,5,09813,5",,,MET07801/01/22 18:20:01 METAR KGUL 020020Z 24010KT 4SM BR OVC029 25/23 A2976 RMK A01,
74,72066900247,2022-01-02T00:40:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"230,5,N,0046,5","00884,5,M,N","004828,5,N,5","+0250,5","+0230,5","99999,9",,,,"0,0,00,1,0,1,5","10,5","08,5,+00884,5,99,9",,,"4,99,1,+00884,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00884,1,99,9,99,9","10081,5,09816,5",,,MET07801/01/22 18:40:01 METAR KGUL 020040Z 23009KT 3SM BR OVC029 25/23 A2977 RMK A01,
75,72066900247,2022-01-02T01:00:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"240,5,N,0046,5","00853,5,M,N","006437,5,N,5","+0250,C","+0230,C","99999,9",,,,"0,0,00,1,0,1,5","10,5","08,5,+00853,5,99,9",,,"4,99,1,+00853,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00853,1,99,9,99,9","10085,5,09819,5",,,MET07801/01/22 19:00:01 METAR KGUL 020100Z 24009KT 4SM BR OVC028 25/23 A2978 RMK A01,R01    257TMP046R02    237DPT046
76,72066900247,2022-01-02T01:20:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"230,5,N,0051,5","01036,5,M,N","006437,5,N,5","+0250,5","+0230,5","99999,9",,,,"0,0,00,1,0,1,5","10,5","08,5,+01036,5,99,9",,,"4,99,1,+01036,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01036,1,99,9,99,9","10085,5,09819,5",,,MET07801/01/22 19:20:01 METAR KGUL 020120Z 23010KT 4SM BR OVC034 25/23 A2978 RMK A01,
77,72066900247,2022-01-02T01:40:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"220,5,N,0051,5","01036,5,M,N","004828,5,N,5","+0250,5","+0230,5","99999,9",,,,"0,0,00,1,0,1,5","10,5","08,5,+01036,5,99,9",,,"4,99,1,+01036,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01036,1,99,9,99,9","10085,5,09819,5",,,MET07801/01/22 19:40:01 METAR KGUL 020140Z 22010KT 3SM BR OVC034 25/23 A2978 RMK A01,
78,72066900247,2022-01-02T02:00:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"220,5,N,0057,5","01036,5,M,N","006437,5,N,5","+0250,C","+0230,C","99999,9",,,,"0,0,00,1,0,1,5","10,5","07,5,+01036,5,99,9",,,"3,99,1,+01036,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01036,1,99,9,99,9","10081,5,09816,5",,,MET07801/01/22 20:00:01 METAR KGUL 020200Z 22011KT 4SM BR BKN034 25/23 A2977 RMK A01,R01    257TMP046R02    237DPT046
79,72066900247,2022-01-02T02:20:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"220,5,N,0057,5","22000,5,9,N","004828,5,N,5","+0250,5","+0230,5","99999,9",,,,"0,0,00,1,0,1,5","10,5","02,5,+01006,5,99,9",,,"1,99,1,+01006,5,9",,,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,01006,1,99,9,99,9","10085,5,09819,5",,,MET07801/01/22 20:20:01 METAR KGUL 020220Z 22011KT 3SM BR FEW033 25/23 A2978 RMK A01,D01      0ADE726
80,72066900247,2022-01-02T02:40:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"220,5,N,0051,5","22000,5,9,N","004828,5,N,5","+0250,5","+0230,5","99999,9",,,,"0,0,00,1,0,1,5","10,5","04,5,+00975,5,99,9",,,"2,99,1,+00975,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,00975,1,99,9,99,9","10088,5,09823,5",,,MET07801/01/22 20:40:01 METAR KGUL 020240Z 22010KT 3SM BR SCT032 25/23 A2979 RMK A01,D01      0ADE726
81,72066900247,2022-01-02T03:00:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"220,5,N,0051,5","01036,5,M,N","004828,5,N,5","+0250,C","+0230,C","99999,9",,,,"0,0,00,1,0,1,5","10,5","07,5,+01036,5,99,9",,,"3,99,1,+01036,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01036,1,99,9,99,9","10088,5,09823,5",,,MET07801/01/22 21:00:01 METAR KGUL 020300Z 22010KT 3SM BR BKN034 25/23 A2979 RMK A01,R01    257TMP046R02    237DPT046
82,72066900247,2022-01-02T03:20:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"220,5,N,0057,5","22000,5,9,N","004828,5,N,5","+0250,5","+0230,5","99999,9",,,,"0,0,00,1,0,1,5","10,5","02,5,+01036,5,99,9",,,"1,99,1,+01036,5,9",,,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,01036,1,99,9,99,9","10088,5,09823,5",,,MET07801/01/22 21:20:01 METAR KGUL 020320Z 22011KT 3SM BR FEW034 25/23 A2979 RMK A01,D01      0ADE726
83,72066900247,2022-01-02T03:40:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"220,5,N,0057,5","22000,5,9,N","004828,5,N,5","+0250,5","+0230,5","99999,9",,,,"0,0,00,1,0,1,5","10,5","02,5,+00884,5,99,9",,,"1,99,1,+00884,5,9",,,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,00884,1,99,9,99,9","10091,5,09826,5",,,MET07801/01/22 21:40:01 METAR KGUL 020340Z 22011KT 3SM BR FEW029 25/23 A2980 RMK A01,D01      0ADE726
84,72066900247,2022-01-02T04:00:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"220,5,N,0057,5","22000,5,9,N","004828,5,N,5","+0250,C","+0230,C","99999,9",,,,"0,0,00,1,0,1,5","10,5","00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10091,5,09826,5",,,MET07501/01/22 22:00:01 METAR KGUL 020400Z 22011KT 3SM BR CLR 25/23 A2980 RMK A01,R01    257TMP046R02    237DPT046
85,72066900247,2022-01-02T04:20:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"210,5,N,0057,5","22000,5,9,N","004828,5,N,5","+0250,5","+0230,5","99999,9",,,,"0,0,00,1,0,1,5","10,5","00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10088,5,09823,5",,,MET07501/01/22 22:20:02 METAR KGUL 020420Z 21011KT 3SM BR CLR 25/23 A2979 RMK A01,
86,72066900247,2022-01-02T04:40:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"210,5,N,0057,5","22000,5,9,N","004828,5,N,5","+0250,5","+0230,5","99999,9",,,,"0,0,00,1,0,1,5","10,5","00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10088,5,09823,5",,,MET07501/01/22 22:40:02 METAR KGUL 020440Z 21011KT 3SM BR CLR 25/23 A2979 RMK A01,
87,72066900247,2022-01-02T05:00:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"210,5,N,0062,5","22000,5,9,N","006437,5,N,5","+0250,C","+0230,C","99999,9",,,,"0,0,00,1,0,1,5","10,5","00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10088,5,09823,5",,,MET07501/01/22 23:00:02 METAR KGUL 020500Z 21012KT 4SM BR CLR 25/23 A2979 RMK A01,R01    257TMP046R02    237DPT046
88,72066900247,2022-01-02T05:20:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"220,5,N,0057,5","22000,5,9,N","006437,5,N,5","+0250,5","+0230,5","99999,9",,,,"0,0,00,1,0,1,5","10,5","00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10091,5,09826,5",,,MET07501/01/22 23:20:02 METAR KGUL 020520Z 22011KT 4SM BR CLR 25/23 A2980 RMK A01,
89,72066900247,2022-01-02T05:40:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"220,5,N,0051,5","22000,5,9,N","006437,5,N,5","+0250,5","+0230,5","99999,9",,,,"0,0,00,1,0,1,5","10,5","02,5,+00914,5,99,9",,,"1,99,1,+00914,5,9",,,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,00914,1,99,9,99,9","10091,5,09826,5",,,MET07801/01/22 23:40:02 METAR KGUL 020540Z 22010KT 4SM BR FEW030 25/23 A2980 RMK A01,D01      0ADE726
90,72066900247,2022-01-02T05:59:00,O,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",SOD  ,KGUL ,V020,"999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","AU,13,BR  ,5","AU,08,HZ  ,5",,,,,,,,,,,,,,,,
91,72066900247,2022-01-02T06:00:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"230,5,N,0046,5","22000,5,9,N","006437,5,N,5","+0250,C","+0230,C","99999,9",,,,"0,0,00,1,0,1,5","10,5","04,5,+00914,5,99,9",,,"2,99,1,+00914,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,00914,1,99,9,99,9","10091,5,09826,5",,,MET07801/02/22 00:00:02 METAR KGUL 020600Z 23009KT 4SM BR SCT030 25/23 A2980 RMK A01,R01    257TMP046R02    237DPT046D01      0ADE726
92,72066900247,2022-01-02T06:20:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"220,5,N,0046,5","00914,5,M,N","006437,5,N,5","+0250,5","+0230,5","99999,9",,,,"0,0,00,1,0,1,5","10,5","07,5,+00914,5,99,9",,,"3,99,1,+00914,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00914,1,99,9,99,9","10091,5,09826,5",,,MET07801/02/22 00:20:02 METAR KGUL 020620Z 22009KT 4SM BR BKN030 25/23 A2980 RMK A01,
93,72066900247,2022-01-02T06:40:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"220,5,N,0051,5","00884,5,M,N","006437,5,N,5","+0250,5","+0230,5","99999,9",,,,"0,0,00,1,0,1,5","10,5","08,5,+00884,5,99,9",,,"4,99,1,+00884,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00884,1,99,9,99,9","10091,5,09826,5",,,MET07801/02/22 00:40:02 METAR KGUL 020640Z 22010KT 4SM BR OVC029 25/23 A2980 RMK A01,
94,72066900247,2022-01-02T07:00:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"230,5,N,0041,5","00884,5,M,N","006437,5,N,5","+0250,C","+0230,C","99999,9",,,,"0,0,00,1,0,1,5","10,5","08,5,+00884,5,99,9",,,"4,99,1,+00884,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00884,1,99,9,99,9","10095,5,09829,5",,,MET07801/02/22 01:00:02 METAR KGUL 020700Z 23008KT 4SM BR OVC029 25/23 A2981 RMK A01,R01    257TMP046R02    237DPT046
95,72066900247,2022-01-02T07:20:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"220,5,N,0046,5","00945,5,M,N","004828,5,N,5","+0250,5","+0230,5","99999,9",,,,"0,0,00,1,0,1,5","10,5","07,5,+00945,5,99,9",,,"3,99,1,+00945,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00945,1,99,9,99,9","10091,5,09826,5",,,MET07801/02/22 01:20:02 METAR KGUL 020720Z 22009KT 3SM BR BKN031 25/23 A2980 RMK A01,
96,72066900247,2022-01-02T07:40:00,7,27.3,-93.533,224.0,"GUNNISON OIL PLATFORM, TX US",FM-15,KGUL ,V020,"220,5,N,0046,5","22000,5,9,N","004828,5,N,5","+0250,5","+0230,5","99999,9",,,,"0,0,00,1,0,1,5","10,5","02,5,+00945,5,99,9",,,"1,99,1,+00945,5,9",,,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,00945,1,99,9,99,9","10091,5,09826,5",,,MET07801/02/22 01:40:02 METAR KGUL 020740Z 22009KT 3SM BR FEW031 25/23 A2980 RMK A01,D01      0ADE726
